timestamp,C,P,netDelta
2020-09-21 10:30:00,119697.31800000025,-419679.0690000001,-299981.751
2020-09-21 10:35:00,125289.02060000006,-451804.0218999997,-326515.00129999965
2020-09-21 10:40:00,124907.48520000016,-492325.4171,-367417.9318999999
2020-09-21 10:45:00,136656.68940000032,-519431.3484000007,-382774.65900000033
2020-09-21 10:50:00,156490.1646,-509462.46599999955,-352972.30139999953
2020-09-21 10:55:00,168113.2163000005,-511275.9132000003,-343162.6968999998
2020-09-21 11:00:00,181465.7377,-541424.505399999,-359958.767699999
2020-09-21 11:05:00,209555.6790999999,-526010.4284000003,-316454.7493000005
2020-09-21 11:10:00,229690.9458000003,-522930.4222999993,-293239.4764999989
2020-09-21 11:15:00,218244.4638000001,-574349.443800001,-356104.9800000009
2020-09-21 11:20:00,212866.6795000002,-644876.511,-432009.8314999999
2020-09-21 11:25:00,216662.5888000004,-662247.7140000004,-445585.1252
2020-09-21 11:30:00,229325.6014000002,-661007.4283000015,-431681.8269000014
2020-09-21 11:35:00,223023.54530000032,-698968.0011999994,-475944.455899999
2020-09-21 11:40:00,235027.37580000018,-692555.3625000011,-457527.98670000094
2020-09-21 11:45:00,250642.79990000074,-692788.3781000018,-442145.5782000011
2020-09-21 11:50:00,285627.9642999996,-648531.0761000012,-362903.1118000016
2020-09-21 11:55:00,308654.62050000037,-637134.0171,-328479.3965999997
2020-09-21 12:00:00,315925.0123999999,-642739.0422999989,-326814.02989999903
2020-09-21 12:05:00,349102.6143000002,-608941.1698,-259838.5555
2020-09-21 12:10:00,359150.0124000007,-613381.4178999986,-254231.4054999979
2020-09-21 12:15:00,342181.0482999996,-670701.5698000004,-328520.52150000085
2020-09-21 12:20:00,364575.2700000008,-663085.9965000014,-298510.7265000007
2020-09-21 12:25:00,366043.8996,-672068.0112000003,-306024.11160000035
2020-09-21 12:30:00,388806.4666000009,-652315.8899000002,-263509.42329999915
2020-09-21 12:35:00,365798.6761000004,-694105.6002999978,-328306.92419999745
2020-09-21 12:40:00,380729.1817000012,-679737.0926999986,-299007.91099999746
2020-09-21 12:45:00,378349.75690000056,-698610.7725999984,-320261.01569999784
2020-09-21 12:50:00,371732.0678000003,-726904.7707999995,-355172.7029999992
2020-09-21 12:55:00,366431.5910000014,-748752.3021999991,-382320.71119999775
2020-09-21 13:00:00,362383.1550999999,-764902.7603000009,-402519.60520000116
2020-09-21 13:05:00,359364.2794,-785506.5336999992,-426142.2542999992
2020-09-21 13:10:00,370872.89030000055,-780131.7662999999,-409258.87599999923
2020-09-21 13:15:00,402110.17799999996,-747918.4523000015,-345808.2743000016
2020-09-21 13:20:00,411889.4802000004,-747214.6869000009,-335325.2067000005
2020-09-21 13:25:00,452846.13489999936,-704028.6312000004,-251182.49630000122
2020-09-21 13:30:00,461170.1451000001,-708570.2566000002,-247400.1115
2020-09-21 13:35:00,471033.1869999985,-711728.3525,-240695.1655000015
2020-09-21 13:40:00,495190.8780999999,-703120.4632999997,-207929.5851999998
2020-09-21 13:45:00,455384.72549999936,-763356.4843000005,-307971.75880000106
2020-09-21 13:50:00,447088.40519999905,-790172.0602000017,-343083.65500000265
2020-09-21 13:55:00,429113.11880000023,-825279.3052999978,-396166.18649999757
2020-09-21 14:00:00,441684.4423,-815258.5246999994,-373574.0823999993
2020-09-21 14:05:00,456468.1094999994,-804889.2699999993,-348421.1605000001
2020-09-21 14:10:00,430645.77779999975,-865171.9866999999,-434526.2089
2020-09-21 14:15:00,426947.23300000065,-887629.0779000027,-460681.8449000021
2020-09-21 14:20:00,417156.8129,-923650.130300002,-506493.31740000204
2020-09-21 14:25:00,443898.9044999997,-886991.8982000002,-443092.99370000046
2020-09-21 14:30:00,447294.5002,-893639.1978999969,-446344.6976999969
2020-09-21 14:35:00,412912.69899999996,-977233.3391000021,-564320.6401000018
2020-09-21 14:40:00,410925.63570000057,-993126.4167000012,-582200.7810000004
2020-09-21 14:45:00,401449.37240000046,-1037431.6721999987,-635982.2997999984
2020-09-21 14:50:00,403968.82580000063,-1052994.1539999992,-649025.3281999986
2020-09-21 14:55:00,454292.67270000005,-974930.3390000027,-520637.6663000025
2020-09-21 15:00:00,496131.3598,-940914.9917000015,-444783.63190000155
2020-09-21 15:05:00,575538.136799998,-855769.0540999997,-280230.9173000017
2020-09-21 15:10:00,593533.9371999989,-847883.0696000016,-254349.1324000027
2020-09-21 15:15:00,614144.4950000009,-839214.3961,-225069.90109999912
2020-09-21 15:20:00,656305.8680000008,-814863.7892999981,-158557.92129999734
2020-09-21 15:25:00,733952.7421999996,-763039.6048999996,-29086.862699999707
2020-09-21 15:30:00,701312.3479000011,-805080.0329999981,-103767.68509999708
2020-09-21 15:35:00,693237.8412999995,-824244.4344000011,-131006.59310000154
2020-09-21 15:40:00,775700.1200000015,-771711.592799999,3988.527200002456
2020-09-21 15:45:00,786198.2688000011,-770010.0397999982,16188.229000002959
2020-09-21 15:50:00,777563.8879000016,-791786.521700001,-14222.633799999368
2020-09-21 15:55:00,897466.2833000013,-720838.2928000012,176627.99049999984
2020-09-21 16:00:00,1003690.9127,-658593.5188000002,345097.3938999998
2020-09-21 16:05:00,1095970.2352000002,-644128.3534999981,451841.8817000021
2020-09-21 16:10:00,1078328.3949000002,-667365.944100001,410962.45079999923
2020-09-21 16:15:00,1143742.0955000005,-653969.1985000005,489772.89699999976
2020-09-22 09:35:00,17440.463999999993,-9726.658000000001,7713.805999999992
2020-09-22 09:40:00,31377.25719999997,-17501.173100000033,13876.084099999942
2020-09-22 09:45:00,40908.6263,-27878.608900000025,13030.017399999973
2020-09-22 09:50:00,48833.24340000002,-47918.61329999997,914.6301000000533
2020-09-22 09:55:00,57841.550900000126,-70925.33760000003,-13083.78669999991
2020-09-22 10:00:00,69043.24079999982,-76132.52439999975,-7089.2835999999215
2020-09-22 10:05:00,82738.47310000003,-79105.85610000006,3632.616999999969
2020-09-22 10:10:00,89498.62429999998,-84980.34380000005,4518.280499999922
2020-09-22 10:15:00,98820.79369999992,-85183.6074999999,13637.186200000027
2020-09-22 10:20:00,107487.52440000015,-88686.85450000012,18800.669900000023
2020-09-22 10:25:00,108884.29540000025,-95918.45399999995,12965.841400000296
2020-09-22 10:30:00,120605.59849999993,-94644.2849,25961.313599999936
2020-09-22 10:35:00,121517.24150000015,-103446.0898,18071.151700000162
2020-09-22 10:40:00,121149.371,-112620.41400000006,8528.956999999979
2020-09-22 10:45:00,120725.01300000012,-127788.1439999999,-7063.13099999979
2020-09-22 10:50:00,121472.81840000018,-147459.38330000045,-25986.564900000278
2020-09-22 10:55:00,130963.36210000006,-148558.36919999993,-17595.007099999868
2020-09-22 11:00:00,123249.27299999993,-184952.78450000004,-61703.511500000124
2020-09-22 11:05:00,132124.2318,-207223.37789999996,-75099.14609999993
2020-09-22 11:10:00,137837.55910000007,-222246.69009999983,-84409.13099999982
2020-09-22 11:15:00,151585.05539999958,-218325.78130000003,-66740.72590000046
2020-09-22 11:20:00,167223.8085999997,-209687.5543,-42463.74570000026
2020-09-22 11:25:00,172961.5220999998,-211363.09710000004,-38401.57500000024
2020-09-22 11:30:00,173836.84550000046,-217735.3631000004,-43898.51759999996
2020-09-22 11:35:00,161117.42819999967,-245825.72149999964,-84708.29329999996
2020-09-22 11:40:00,180408.3499,-234786.02819999977,-54377.6782999998
2020-09-22 11:45:00,191955.3911000005,-232180.5814000002,-40225.19029999967
2020-09-22 11:50:00,199791.3813,-230714.9065999997,-30923.525299999663
2020-09-22 11:55:00,197840.72180000012,-238870.6448000003,-41029.92300000016
2020-09-22 12:00:00,213343.71530000019,-232670.33629999962,-19326.620999999403
2020-09-22 12:05:00,229231.1026000006,-224684.11999999933,4546.982600001211
2020-09-22 12:10:00,233459.19980000105,-227242.75849999988,6216.441300001141
2020-09-22 12:15:00,244191.6255,-225528.74259999988,18662.882900000084
2020-09-22 12:20:00,236590.69179999968,-238013.16550000012,-1422.4737000004095
2020-09-22 12:25:00,241843.34479999976,-242589.25049999967,-745.9056999999158
2020-09-22 12:30:00,246247.95050000047,-245023.3037000001,1224.6468000003078
2020-09-22 12:35:00,243494.6227999996,-255551.71699999965,-12057.09420000002
2020-09-22 12:40:00,251631.68379999962,-252011.5943000001,-379.9105000004347
2020-09-22 12:45:00,251012.3402999999,-255962.42739999975,-4950.087099999917
2020-09-22 12:50:00,240356.8941999997,-276783.7271999993,-36426.832999999606
2020-09-22 12:55:00,238323.5526000001,-288611.20459999976,-50287.651999999645
2020-09-22 13:00:00,238109.0694999999,-299105.84559999924,-60996.77609999929
2020-09-22 13:05:00,242623.65659999946,-297787.9295000005,-55164.272900000964
2020-09-22 13:10:00,250672.55459999954,-292235.4030999993,-41562.84849999976
2020-09-22 13:15:00,265114.69589999993,-284905.48269999877,-19790.786799998896
2020-09-22 13:20:00,271445.13519999944,-282890.0407999998,-11444.90560000035
2020-09-22 13:25:00,279950.2781,-279099.1434000002,851.1346999998204
2020-09-22 13:30:00,288822.7592999998,-278157.5130000001,10665.246299999708
2020-09-22 13:35:00,290271.2918999998,-283205.6650999995,7065.626800000259
2020-09-22 13:40:00,298590.83780000056,-281662.97640000033,16927.861400000227
2020-09-22 13:45:00,309061.9812000001,-279537.56579999963,29524.41540000058
2020-09-22 13:50:00,329268.0552999997,-270235.8832000005,59032.17209999915
2020-09-22 13:55:00,336501.1930999998,-274312.2783000007,62188.914799999104
2020-09-22 14:00:00,343790.54840000084,-277769.46349999995,66021.08490000089
2020-09-22 14:05:00,381413.79489999975,-262940.26930000016,118473.52559999962
2020-09-22 14:10:00,382652.46950000006,-274243.28459999966,108409.18490000039
2020-09-22 14:15:00,394342.3334999998,-277295.5821999994,117046.75130000035
2020-09-22 14:20:00,405560.8230000002,-275725.83500000107,129834.98799999908
2020-09-22 14:25:00,384114.1117000007,-303886.4146999998,80227.69700000086
2020-09-22 14:30:00,397075.2637000007,-299753.11159999936,97322.15210000127
2020-09-22 14:35:00,389632.96039999905,-314682.98550000024,74949.97489999881
2020-09-22 14:40:00,404462.12750000006,-307523.4613999993,96938.6661000008
2020-09-22 14:45:00,410304.7675000007,-311401.0938999996,98903.67360000107
2020-09-22 14:50:00,406098.4488000005,-318989.4301000004,87109.01870000013
2020-09-22 14:55:00,399611.0324000011,-329385.5348000012,70225.49759999989
2020-09-22 15:00:00,405509.4333000002,-329357.3834999987,76152.04980000148
2020-09-22 15:05:00,404884.1690999993,-335714.54080000037,69169.62829999888
2020-09-22 15:10:00,429150.77940000023,-321030.4108000007,108120.36859999945
2020-09-22 15:15:00,419735.8702999993,-332665.4371999993,87070.43310000002
2020-09-22 15:20:00,440335.67990000115,-322830.1322999998,117505.5476000014
2020-09-22 15:25:00,450351.3122000009,-322958.83199999994,127392.48020000098
2020-09-22 15:30:00,490011.7297000005,-308161.6588000005,181850.0709
2020-09-22 15:35:00,484514.67799999967,-324519.8963999999,159994.7815999998
2020-09-22 15:40:00,508852.9885000002,-313487.5340999991,195365.45440000112
2020-09-22 15:45:00,526699.7283000014,-311041.5759000005,215658.1524000009
2020-09-22 15:50:00,553934.326199999,-304254.17470000044,249680.15149999852
2020-09-22 15:55:00,536647.9579000021,-332858.61919999873,203789.33870000343
2020-09-22 16:00:00,547535.9826000012,-348946.5757000007,198589.40690000047
2020-09-22 16:05:00,542718.806699999,-362536.61409999896,180182.19260000013
2020-09-22 16:10:00,530686.0362000009,-377610.1884999993,153075.8477000016
2020-09-22 16:15:00,524719.7260000011,-387758.16940000094,136961.55660000019
2020-09-23 09:35:00,11634.970399999993,-11530.892499999993,104.07790000000023
2020-09-23 09:40:00,21566.87090000001,-24476.5117,-2909.6407999999897
2020-09-23 09:45:00,28400.272699999972,-34591.38069999999,-6191.108000000018
2020-09-23 09:50:00,36458.585799999964,-39981.966299999905,-3523.3804999999343
2020-09-23 09:55:00,40134.72990000002,-63053.45669999997,-22918.72679999996
2020-09-23 10:00:00,46236.43280000013,-82171.83979999999,-35935.40699999985
2020-09-23 10:05:00,56878.72730000008,-97629.6998000001,-40750.972500000025
2020-09-23 10:10:00,57813.48500000003,-127786.6890000002,-69973.20400000017
2020-09-23 10:15:00,68945.15260000015,-131743.64169999998,-62798.489099999824
2020-09-23 10:20:00,70085.94429999999,-156688.45659999998,-86602.51229999999
2020-09-23 10:25:00,79693.7969000001,-165053.17380000008,-85359.37689999997
2020-09-23 10:30:00,92406.70739999981,-162184.59189999974,-69777.88449999997
2020-09-23 10:35:00,93845.01229999989,-173375.56099999958,-79530.5486999997
2020-09-23 10:40:00,96518.18729999961,-208291.55889999992,-111773.37160000033
2020-09-23 10:45:00,114511.3676999998,-193501.6514999993,-78990.28379999951
2020-09-23 10:50:00,125078.35779999981,-188109.71239999987,-63031.35460000007
2020-09-23 10:55:00,123099.5098,-202283.3679999995,-79183.85819999951
2020-09-23 11:00:00,121185.6377,-223834.49299999996,-102648.85529999992
2020-09-23 11:05:00,129902.23139999984,-225254.0892000003,-95351.85780000046
2020-09-23 11:10:00,146428.48229999948,-218412.35859999954,-71983.87630000003
2020-09-23 11:15:00,146243.46949999948,-227972.47179999968,-81729.00230000018
2020-09-23 11:20:00,149885.98449999953,-237728.4616999997,-87842.47720000023
2020-09-23 11:25:00,144246.7521000001,-260086.2932,-115839.54109999991
2020-09-23 11:30:00,144090.94999999998,-278670.56149999925,-134579.61149999927
2020-09-23 11:35:00,144257.91699999958,-302642.53459999943,-158384.61759999985
2020-09-23 11:40:00,159043.23980000007,-301829.4783999997,-142786.23859999966
2020-09-23 11:45:00,159896.40980000055,-308751.1361999995,-148854.72639999894
2020-09-23 11:50:00,148759.01219999994,-350841.8677999994,-202082.8555999995
2020-09-23 11:55:00,144384.29579999967,-386491.0191000002,-242106.7233000006
2020-09-23 12:00:00,147102.89919999972,-404958.78809999936,-257855.8888999997
2020-09-23 12:05:00,154302.4218999997,-416514.18720000045,-262211.7653000008
2020-09-23 12:10:00,172946.01199999946,-398650.01020000037,-225703.9982000009
2020-09-23 12:15:00,176349.19379999922,-404517.6722,-228168.47840000087
2020-09-23 12:20:00,168647.05409999972,-434056.2397000013,-265409.1856000016
2020-09-23 12:25:00,171437.81549999988,-448979.1547000007,-277541.3392000009
2020-09-23 12:30:00,191696.44299999985,-425843.3011000001,-234146.8581000003
2020-09-23 12:35:00,191016.59770000027,-435064.1282999995,-244047.53059999927
2020-09-23 12:40:00,220164.89699999872,-398230.61889999954,-178065.7219000008
2020-09-23 12:45:00,232618.3495999996,-391964.89750000037,-159346.54790000082
2020-09-23 12:50:00,231772.33519999942,-400058.0564000004,-168285.72120000102
2020-09-23 12:55:00,226790.71859999964,-412781.7984999996,-185991.07989999992
2020-09-23 13:00:00,245504.05450000035,-394657.8949000001,-149153.84039999972
2020-09-23 13:05:00,225077.36309999964,-430644.8154999999,-205567.45240000027
2020-09-23 13:10:00,239753.89619999987,-428076.0885999999,-188322.19240000003
2020-09-23 13:15:00,244610.10839999997,-426956.78789999953,-182346.67949999962
2020-09-23 13:20:00,255316.4097,-416635.8665000002,-161319.45680000025
2020-09-23 13:25:00,256095.65699999934,-418516.4355000003,-162420.77850000095
2020-09-23 13:30:00,227466.9700999997,-473384.1242999998,-245917.1542000001
2020-09-23 13:35:00,233924.30350000013,-471910.2677999999,-237985.96429999985
2020-09-23 13:40:00,225544.08150000012,-500128.4283000012,-274584.3468000011
2020-09-23 13:45:00,214116.62850000028,-536919.8193,-322803.19079999963
2020-09-23 13:50:00,232533.65119999964,-537546.3834000013,-305012.7322000017
2020-09-23 13:55:00,217311.94530000022,-589695.5684000001,-372383.6230999999
2020-09-23 14:00:00,224211.75750000012,-601658.9145000004,-377447.1570000004
2020-09-23 14:05:00,215555.60729999968,-655378.9590999989,-439823.3517999993
2020-09-23 14:10:00,212154.42890000032,-686413.1253999992,-474258.6964999989
2020-09-23 14:15:00,224661.57759999987,-685981.5026999997,-461319.92509999993
2020-09-23 14:20:00,185451.89710000003,-856154.5072999998,-670702.6101999999
2020-09-23 14:25:00,202471.28479999976,-872679.2077000048,-670207.9229000051
2020-09-23 14:30:00,207849.0895000001,-902044.1802999992,-694195.0907999992
2020-09-23 14:35:00,226116.83030000067,-890253.904299999,-664137.0739999984
2020-09-23 14:40:00,227294.80690000035,-919638.1734000013,-692343.3665000009
2020-09-23 14:45:00,219569.20759999988,-991075.3169000008,-771506.1093000008
2020-09-23 14:50:00,219207.3343000002,-1040508.5333,-821301.1989999998
2020-09-23 14:55:00,221601.8792,-1087664.7453000029,-866062.8661000028
2020-09-23 15:00:00,217233.58939999985,-1148561.7677999993,-931328.1783999995
2020-09-23 15:05:00,220257.94909999968,-1249288.145499998,-1029030.1963999984
2020-09-23 15:10:00,240499.3792000001,-1265575.6829000006,-1025076.3037000005
2020-09-23 15:15:00,286449.3283999996,-1211875.1757999982,-925425.8473999988
2020-09-23 15:20:00,282152.59480000025,-1276466.6453000002,-994314.0505
2020-09-23 15:25:00,271654.6760999997,-1345240.5464999992,-1073585.8703999994
2020-09-23 15:30:00,308929.25859999924,-1284375.4495999992,-975446.191
2020-09-23 15:35:00,306476.1085000001,-1311310.0301000013,-1004833.9216000013
2020-09-23 15:40:00,311763.235299999,-1327284.0840000005,-1015520.8487000016
2020-09-23 15:45:00,325262.2616999998,-1315233.0505,-989970.7888000004
2020-09-23 15:50:00,286697.1735999993,-1457078.5284999998,-1170381.3549000002
2020-09-23 15:55:00,274612.2640999994,-1548129.0747000012,-1273516.810600002
2020-09-23 16:00:00,296077.08960000053,-1532710.1016000032,-1236633.0120000024
2020-09-23 16:05:00,308599.2825000003,-1523224.7527000038,-1214625.4702000031
2020-09-23 16:10:00,306062.2387999997,-1541406.2878000003,-1235344.0490000006
2020-09-23 16:15:00,325030.8156000004,-1497636.560499999,-1172605.7448999991
2020-09-24 09:35:00,9582.11840000001,-34050.56440000003,-24468.446000000018
2020-09-24 09:40:00,16979.482399999994,-64465.9396,-47486.4572
2020-09-24 09:45:00,28319.687899999986,-87180.5076,-58860.81970000001
2020-09-24 09:50:00,47420.616099999934,-98819.07830000002,-51398.46220000009
2020-09-24 09:55:00,59380.28510000005,-122053.2254,-62672.94029999995
2020-09-24 10:00:00,64386.0062,-139472.28940000018,-75086.28320000021
2020-09-24 10:05:00,88361.65420000008,-140335.55820000012,-51973.90400000004
2020-09-24 10:10:00,119232.92480000005,-142493.91869999978,-23260.99389999972
2020-09-24 10:15:00,124568.76159999981,-152669.36180000013,-28100.600200000317
2020-09-24 10:20:00,141579.0790999998,-160029.76359999983,-18450.684500000032
2020-09-24 10:25:00,134124.10029999982,-194729.326,-60605.225700000185
2020-09-24 10:30:00,138025.61900000015,-209690.63170000009,-71665.01269999992
2020-09-24 10:35:00,133198.48769999994,-246333.58639999988,-113135.09869999994
2020-09-24 10:40:00,136921.3077000001,-268822.4933999998,-131901.1856999997
2020-09-24 10:45:00,149421.81010000012,-282498.2951000005,-133076.4850000004
2020-09-24 10:50:00,178938.8170000004,-262066.7082,-83127.8911999996
2020-09-24 10:55:00,192659.92759999997,-256697.25120000012,-64037.32360000013
2020-09-24 11:00:00,203660.82690000016,-258599.4253000002,-54938.598400000046
2020-09-24 11:05:00,197508.5706,-276105.8907999998,-78597.32019999983
2020-09-24 11:10:00,189071.70819999985,-306663.90530000045,-117592.1971000006
2020-09-24 11:15:00,213217.6476000002,-283479.17279999994,-70261.52519999974
2020-09-24 11:20:00,201421.82819999935,-306672.73700000014,-105250.9088000007
2020-09-24 11:25:00,225957.3712,-284222.7388000001,-58265.367600000136
2020-09-24 11:30:00,227307.1938000006,-294271.5098999997,-66964.31609999912
2020-09-24 11:35:00,243120.02480000004,-284442.65589999943,-41322.63109999939
2020-09-24 11:40:00,254879.2767,-280298.5089000007,-25419.232200000755
2020-09-24 11:45:00,270596.13060000056,-281541.1836000002,-10945.052999999609
2020-09-24 11:50:00,261491.43440000011,-303708.02420000115,-42216.58980000104
2020-09-24 11:55:00,268289.0857000009,-302603.77700000023,-34314.69129999937
2020-09-24 12:00:00,301126.4477999997,-277167.8989000005,23958.54889999918
2020-09-24 12:05:00,317929.7856999997,-273406.4486,44523.337099999655
2020-09-24 12:10:00,332647.4480999993,-272337.9367999987,60309.511300000595
2020-09-24 12:15:00,324880.8905000007,-289017.23610000004,35863.65440000064
2020-09-24 12:20:00,326363.0143000008,-297925.0792000001,28437.935100000697
2020-09-24 12:25:00,330221.62440000084,-302428.58190000005,27793.0425000008
2020-09-24 12:30:00,339780.4775,-305507.8989999988,34272.57850000117
2020-09-24 12:35:00,316600.31529999955,-343059.78149999894,-26459.466199999326
2020-09-24 12:40:00,309689.4837999997,-365603.4543000004,-55913.97050000064
2020-09-24 12:45:00,326793.8474999993,-353474.06279999873,-26680.2152999994
2020-09-24 12:50:00,339444.96329999936,-347248.5116,-7803.548300000605
2020-09-24 12:55:00,335033.12119999964,-357195.4820999991,-22162.36089999939
2020-09-24 13:00:00,377303.6183999996,-320104.65149999893,57198.966900000705
2020-09-24 13:05:00,397205.95219999994,-314228.7721000004,82977.18009999947
2020-09-24 13:10:00,401512.55659999955,-320622.1321000005,80890.42449999898
2020-09-24 13:15:00,429643.3691000001,-315636.64960000035,114006.71949999988
2020-09-24 13:20:00,433074.12409999984,-338136.78710000194,94937.33699999796
2020-09-24 13:25:00,456094.8267,-329812.8015999991,126282.02510000096
2020-09-24 13:30:00,476167.0101999989,-327085.8733000003,149081.13689999864
2020-09-24 13:35:00,499209.1474000005,-325120.7346999992,174088.41270000132
2020-09-24 13:40:00,500873.8316,-335222.91320000024,165650.9183999998
2020-09-24 13:45:00,509832.1760000003,-343840.9130999997,165991.2629000006
2020-09-24 13:50:00,503487.4649999982,-357138.66530000063,146348.79969999765
2020-09-24 13:55:00,512431.77910000033,-356650.35150000115,155781.42759999918
2020-09-24 14:00:00,486562.36430000025,-396643.57129999984,89918.79300000035
2020-09-24 14:05:00,478763.12679999927,-417090.2576999994,61672.86909999995
2020-09-24 14:10:00,493358.75969999994,-413682.15599999984,79676.60370000004
2020-09-24 14:15:00,490549.0036999996,-426718.2126999986,63830.791000001016
2020-09-24 14:20:00,451499.2483999999,-484642.8461000004,-33143.597700000515
2020-09-24 14:25:00,450932.4841999997,-499306.12650000036,-48373.642300000654
2020-09-24 14:30:00,453684.2163000006,-509703.8783000001,-56019.661999999495
2020-09-24 14:35:00,478029.37830000045,-492002.5670000006,-13973.188700000117
2020-09-24 14:40:00,497478.4060999993,-484110.03090000077,13368.375199998554
2020-09-24 14:45:00,516922.6234000002,-475313.6624000011,41608.96099999902
2020-09-24 14:50:00,456878.6537000003,-559531.2535000006,-102652.59980000026
2020-09-24 14:55:00,436311.6318999994,-606780.3804,-170468.74850000074
2020-09-24 15:00:00,404318.7418000015,-674484.607900001,-270165.8660999995
2020-09-24 15:05:00,401148.5497999999,-696115.2543000012,-294966.7045000013
2020-09-24 15:10:00,419313.01439999975,-690867.2271000012,-271554.21270000143
2020-09-24 15:15:00,451632.6575999999,-656772.6629,-205140.00530000008
2020-09-24 15:20:00,427592.26290000015,-707814.416300002,-280222.153400002
2020-09-24 15:25:00,393876.70570000116,-799876.816499999,-406000.1107999978
2020-09-24 15:30:00,403958.37170000037,-805830.1910000015,-401871.8193000011
2020-09-24 15:35:00,415032.94339999976,-805367.2143000014,-390334.2709000016
2020-09-24 15:40:00,472352.6231999992,-734635.625699999,-262283.0024999998
2020-09-24 15:45:00,485182.2857000012,-747298.5237999988,-262116.23809999766
2020-09-24 15:50:00,486658.56710000045,-768220.4617000021,-281561.89460000145
2020-09-24 15:55:00,535757.1344999993,-721352.5524999995,-185595.41800000033
2020-09-24 16:00:00,520168.5349999995,-757196.1802000019,-237027.6452000023
2020-09-24 16:05:00,539150.6111000007,-735058.2821000008,-195907.6710000002
2020-09-24 16:10:00,541543.4463999995,-747665.9559000002,-206122.5095000005
2020-09-24 16:15:00,543993.2265000002,-747095.3325999998,-203102.10609999966
2020-09-25 09:35:00,10176.462300000014,-15335.8249,-5159.362599999986
2020-09-25 09:40:00,20897.66380000005,-38342.15499999993,-17444.491199999888
2020-09-25 09:45:00,35769.90249999984,-48487.26020000001,-12717.357700000175
2020-09-25 09:50:00,39833.86249999998,-68727.60029999992,-28893.737799999937
2020-09-25 09:55:00,47616.61700000007,-77047.01070000023,-29430.393700000157
2020-09-25 10:00:00,62118.47049999999,-78399.37489999991,-16280.90439999992
2020-09-25 10:05:00,68802.91229999985,-87220.3598,-18417.447500000155
2020-09-25 10:10:00,70872.59070000013,-107926.70210000004,-37054.111399999936
2020-09-25 10:15:00,68934.05640000003,-149887.84379999962,-80953.7873999996
2020-09-25 10:20:00,89113.62929999988,-142784.2561999998,-53670.62689999992
2020-09-25 10:25:00,116336.00819999994,-132112.87080000006,-15776.862600000124
2020-09-25 10:30:00,126684.73169999984,-135294.27059999993,-8609.538900000101
2020-09-25 10:35:00,131143.77789999972,-145740.55669999984,-14596.778800000116
2020-09-25 10:40:00,155090.51250000007,-134726.20610000013,20364.306399999943
2020-09-25 10:45:00,173137.18250000017,-143868.35479999994,29268.82770000023
2020-09-25 10:50:00,168295.6166000007,-162019.41259999946,6276.2040000012485
2020-09-25 10:55:00,195293.2913999997,-151828.07660000006,43465.21479999964
2020-09-25 11:00:00,190418.99949999969,-164563.1547000001,25855.844799999613
2020-09-25 11:05:00,180744.0864000005,-184557.16919999948,-3813.082799998985
2020-09-25 11:10:00,190345.79350000047,-183000.28020000007,7345.513300000399
2020-09-25 11:15:00,213066.6712000002,-175580.8715999998,37485.799600000384
2020-09-25 11:20:00,243968.5222999997,-165144.0995000006,78824.42279999913
2020-09-25 11:25:00,247065.4972999997,-173273.96269999986,73791.53459999987
2020-09-25 11:30:00,246398.58779999978,-183467.94040000008,62930.647399999696
2020-09-25 11:35:00,260063.5964999997,-180550.44620000015,79513.15029999954
2020-09-25 11:40:00,247697.8023999997,-196797.3551,50900.44729999974
2020-09-25 11:45:00,229941.05210000015,-230773.31799999985,-832.2658999996784
2020-09-25 11:50:00,226209.38450000065,-253578.69620000038,-27369.311699999733
2020-09-25 11:55:00,235908.8813999999,-252792.1902999997,-16883.308899999858
2020-09-25 12:00:00,227294.42740000004,-269465.5934999993,-42171.16609999922
2020-09-25 12:05:00,252532.7578000004,-246349.39559999976,6183.362200000614
2020-09-25 12:10:00,290237.7689000003,-222514.5434000004,67723.22549999994
2020-09-25 12:15:00,304374.3028000005,-220038.68379999968,84335.61900000082
2020-09-25 12:20:00,288687.7475999998,-250805.22810000018,37882.51949999962
2020-09-25 12:25:00,293667.1014999998,-253411.86240000013,40255.23909999972
2020-09-25 12:30:00,289950.9983999997,-268777.82530000014,21173.173099999553
2020-09-25 12:35:00,291176.0434999996,-273786.03180000075,17390.01169999875
2020-09-25 12:40:00,306085.1842999995,-262628.6921999999,43456.492099999625
2020-09-25 12:45:00,321641.8132999997,-252936.58579999968,68705.22750000001
2020-09-25 12:50:00,312616.5804000001,-265597.1172000003,47019.46319999988
2020-09-25 12:55:00,339710.17589999945,-246152.01889999953,93558.15699999992
2020-09-25 13:00:00,340412.6926000004,-253051.7838999997,87360.90870000073
2020-09-25 13:05:00,356621.46869999927,-250055.81880000012,106565.64989999923
2020-09-25 13:10:00,379670.0434,-243411.92660000038,136258.1167999996
2020-09-25 13:15:00,396981.04300000094,-239728.9818999999,157252.06110000107
2020-09-25 13:20:00,387012.33820000006,-259436.15519999978,127576.18300000035
2020-09-25 13:25:00,396823.59579999984,-264732.34659999947,132091.24920000034
2020-09-25 13:30:00,413318.8264999994,-256492.9709000003,156825.8555999991
2020-09-25 13:35:00,432561.6774999986,-250826.52900000004,181735.14849999856
2020-09-25 13:40:00,427972.48980000033,-261707.15920000034,166265.33059999993
2020-09-25 13:45:00,478005.64840000024,-245084.1166,232921.5318000002
